time,target,sensor,P,I,D,ds
3614,150,138,-120.000000,-2.901333,0.000000,-122.901333
3615,150,145,-50.000000,-2.912000,164.062500,111.150500
3616,150,145,-50.000000,-2.922667,0.000000,-52.922667
3617,150,145,-50.000000,-2.933333,0.000000,-52.933333
3618,150,145,-50.000000,-2.944000,0.000000,-52.944000
3619,150,145,-50.000000,-2.954667,0.000000,-52.954667
3620,150,142,-80.000000,-2.971733,-70.312500,-153.284233
3621,150,142,-80.000000,-2.988800,0.000000,-82.988800
3622,150,142,-80.000000,-3.005867,0.000000,-83.005867
3623,150,142,-80.000000,-3.022933,0.000000,-83.022933
3624,150,142,-80.000000,-3.040000,0.000000,-83.040000
3625,150,149,-10.000000,-3.042133,164.062500,151.020367
3626,150,149,-10.000000,-3.044267,0.000000,-13.044267
3627,150,149,-10.000000,-3.046400,0.000000,-13.046400
3628,150,149,-10.000000,-3.048533,0.000000,-13.048533
3629,150,149,-10.000000,-3.050667,0.000000,-13.050667
3630,150,149,-10.000000,-3.052800,0.000000,-13.052800
3631,150,149,-10.000000,-3.054933,0.000000,-13.054933
3632,150,149,-10.000000,-3.057067,0.000000,-13.057067
3633,150,149,-10.000000,-3.059200,0.000000,-13.059200
3634,150,149,-10.000000,-3.061333,0.000000,-13.061333
3635,150,149,-10.000000,-3.063467,0.000000,-13.063467
3636,150,149,-10.000000,-3.065600,0.000000,-13.065600
3637,150,149,-10.000000,-3.067733,0.000000,-13.067733
3638,150,149,-10.000000,-3.069867,0.000000,-13.069867
3639,150,146,-40.000000,-3.078400,-70.312500,-113.390900
3640,150,146,-40.000000,-3.086933,0.000000,-43.086933
3641,150,146,-40.000000,-3.095467,0.000000,-43.095467
3642,150,146,-40.000000,-3.104000,0.000000,-43.104000
3643,150,146,-40.000000,-3.112533,0.000000,-43.112533
3644,150,146,-40.000000,-3.121067,0.000000,-43.121067
3645,150,146,-40.000000,-3.129600,0.000000,-43.129600
3646,150,146,-40.000000,-3.138133,0.000000,-43.138133
3647,150,146,-40.000000,-3.146667,0.000000,-43.146667
3648,150,146,-40.000000,-3.155200,0.000000,-43.155200
3649,150,146,-40.000000,-3.163733,0.000000,-43.163733
3650,150,146,-40.000000,-3.172267,0.000000,-43.172267
3651,150,146,-40.000000,-3.180800,0.000000,-43.180800
3652,150,146,-40.000000,-3.189333,0.000000,-43.189333
3653,150,146,-40.000000,-3.197867,0.000000,-43.197867
3654,150,148,-20.000000,-3.202133,46.875000,23.672867
3655,150,148,-20.000000,-3.206400,0.000000,-23.206400
3656,150,148,-20.000000,-3.210667,0.000000,-23.210667
3657,150,148,-20.000000,-3.214933,0.000000,-23.214933
3658,150,148,-20.000000,-3.219200,0.000000,-23.219200
3659,150,144,-60.000000,-3.232000,-93.750000,-156.982000
3660,150,144,-60.000000,-3.244800,0.000000,-63.244800
3661,150,144,-60.000000,-3.257600,0.000000,-63.257600
3662,150,144,-60.000000,-3.270400,0.000000,-63.270400
3663,150,144,-60.000000,-3.283200,0.000000,-63.283200
3664,150,145,-50.000000,-3.293867,23.437500,-29.856367
3665,150,145,-50.000000,-3.304533,0.000000,-53.304533
3666,150,145,-50.000000,-3.315200,0.000000,-53.315200
3667,150,145,-50.000000,-3.325867,0.000000,-53.325867
3668,150,145,-50.000000,-3.336533,0.000000,-53.336533
3669,150,145,-50.000000,-3.347200,0.000000,-53.347200
3670,150,145,-50.000000,-3.357867,0.000000,-53.357867
3671,150,145,-50.000000,-3.368533,0.000000,-53.368533
3672,150,145,-50.000000,-3.379200,0.000000,-53.379200
3673,150,147,-30.000000,-3.385600,46.875000,13.489400
3674,150,147,-30.000000,-3.392000,0.000000,-33.392000
3675,150,147,-30.000000,-3.398400,0.000000,-33.398400
3676,150,147,-30.000000,-3.404800,0.000000,-33.404800
3677,150,147,-30.000000,-3.411200,0.000000,-33.411200
3678,150,145,-50.000000,-3.421867,-46.875000,-100.296867
3679,150,145,-50.000000,-3.432533,0.000000,-53.432533
3680,150,145,-50.000000,-3.443200,0.000000,-53.443200
3681,150,145,-50.000000,-3.453867,0.000000,-53.453867
3682,150,145,-50.000000,-3.464533,0.000000,-53.464533
3683,150,148,-20.000000,-3.468800,70.312500,46.843700
3684,150,148,-20.000000,-3.473067,0.000000,-23.473067
3685,150,148,-20.000000,-3.477333,0.000000,-23.477333
3686,150,148,-20.000000,-3.481600,0.000000,-23.481600
3687,150,148,-20.000000,-3.485867,0.000000,-23.485867
3688,150,145,-50.000000,-3.496533,-70.312500,-123.809033
3689,150,145,-50.000000,-3.507200,0.000000,-53.507200
3690,150,145,-50.000000,-3.517867,0.000000,-53.517867
3691,150,145,-50.000000,-3.528533,0.000000,-53.528533
3692,150,145,-50.000000,-3.539200,0.000000,-53.539200
3693,150,144,-60.000000,-3.552000,-23.437500,-86.989500
3694,150,144,-60.000000,-3.564800,0.000000,-63.564800
3695,150,144,-60.000000,-3.577600,0.000000,-63.577600
3696,150,144,-60.000000,-3.590400,0.000000,-63.590400
3697,150,144,-60.000000,-3.603200,0.000000,-63.603200
3698,150,148,-20.000000,-3.607467,93.750000,70.142533
3699,150,148,-20.000000,-3.611733,0.000000,-23.611733
3700,150,148,-20.000000,-3.616000,0.000000,-23.616000
3701,150,148,-20.000000,-3.620267,0.000000,-23.620267
3702,150,148,-20.000000,-3.624533,0.000000,-23.624533
3703,150,155,50.000000,-3.613867,164.062500,210.448633
3704,150,155,50.000000,-3.603200,0.000000,46.396800
3705,150,155,50.000000,-3.592533,0.000000,46.407467
3706,150,155,50.000000,-3.581867,0.000000,46.418133
3707,150,153,30.000000,-3.575467,-46.875000,-20.450467
3708,150,153,30.000000,-3.569067,0.000000,26.430933
3709,150,153,30.000000,-3.562667,0.000000,26.437333
3710,150,153,30.000000,-3.556267,0.000000,26.443733
3711,150,153,30.000000,-3.549867,0.000000,26.450133
3712,150,152,20.000000,-3.545600,-23.437500,-6.983100
3713,150,152,20.000000,-3.541333,0.000000,16.458667
3714,150,152,20.000000,-3.537067,0.000000,16.462933
3715,150,152,20.000000,-3.532800,0.000000,16.467200
3716,150,152,20.000000,-3.528533,0.000000,16.471467
3717,150,149,-10.000000,-3.530667,-70.312500,-83.843167
3718,150,149,-10.000000,-3.532800,0.000000,-13.532800
3719,150,149,-10.000000,-3.534933,0.000000,-13.534933
3720,150,149,-10.000000,-3.537067,0.000000,-13.537067
3721,150,149,-10.000000,-3.539200,0.000000,-13.539200
3722,150,142,-80.000000,-3.556267,-164.062500,-247.618767
3723,150,142,-80.000000,-3.573333,0.000000,-83.573333
3724,150,142,-80.000000,-3.590400,0.000000,-83.590400
3725,150,142,-80.000000,-3.607467,0.000000,-83.607467
3726,150,142,-80.000000,-3.624533,0.000000,-83.624533
3727,150,144,-60.000000,-3.637333,46.875000,-16.762333
3728,150,144,-60.000000,-3.650133,0.000000,-63.650133
3729,150,144,-60.000000,-3.662933,0.000000,-63.662933
3730,150,144,-60.000000,-3.675733,0.000000,-63.675733
3731,150,144,-60.000000,-3.688533,0.000000,-63.688533
3732,150,143,-70.000000,-3.703467,-23.437500,-97.140967
3733,150,143,-70.000000,-3.718400,0.000000,-73.718400
3734,150,143,-70.000000,-3.733333,0.000000,-73.733333
3735,150,143,-70.000000,-3.748267,0.000000,-73.748267
3736,150,143,-70.000000,-3.763200,0.000000,-73.763200
3737,150,148,-20.000000,-3.767467,117.187500,93.420033
3738,150,148,-20.000000,-3.771733,0.000000,-23.771733
3739,150,148,-20.000000,-3.776000,0.000000,-23.776000
3740,150,148,-20.000000,-3.780267,0.000000,-23.780267
3741,150,152,20.000000,-3.776000,93.750000,109.974000
3742,150,152,20.000000,-3.771733,0.000000,16.228267
3743,150,152,20.000000,-3.767467,0.000000,16.232533
3744,150,152,20.000000,-3.763200,0.000000,16.236800
3745,150,152,20.000000,-3.758933,0.000000,16.241067
3746,150,143,-70.000000,-3.773867,-210.937500,-284.711367
3747,150,143,-70.000000,-3.788800,0.000000,-73.788800
3748,150,143,-70.000000,-3.803733,0.000000,-73.803733
3749,150,143,-70.000000,-3.818667,0.000000,-73.818667
3750,200,143,-570.000000,-3.940267,-1171.875000,-1745.815267
3751,200,147,-530.000000,-4.053333,93.750000,-440.303333
3752,200,147,-530.000000,-4.166400,0.000000,-534.166400
3753,200,147,-530.000000,-4.279467,0.000000,-534.279467
3754,200,147,-530.000000,-4.392533,0.000000,-534.392533
3755,200,147,-530.000000,-4.505600,0.000000,-534.505600
3756,200,146,-540.000000,-4.620800,-23.437500,-568.058300
3757,200,146,-540.000000,-4.736000,0.000000,-544.736000
3758,200,146,-540.000000,-4.851200,0.000000,-544.851200
3759,200,146,-540.000000,-4.966400,0.000000,-544.966400
3760,200,146,-540.000000,-5.081600,0.000000,-545.081600
3761,200,157,-430.000000,-5.173333,257.812500,-177.360833
3762,200,157,-430.000000,-5.265067,0.000000,-435.265067
3763,200,157,-430.000000,-5.356800,0.000000,-435.356800
3764,200,157,-430.000000,-5.448533,0.000000,-435.448533
3765,200,157,-430.000000,-5.540267,0.000000,-435.540267
3766,200,163,-370.000000,-5.619200,140.625000,-234.994200
3767,200,163,-370.000000,-5.698133,0.000000,-375.698133
3768,200,163,-370.000000,-5.777067,0.000000,-375.777067
3769,200,163,-370.000000,-5.856000,0.000000,-375.856000
3770,200,163,-370.000000,-5.934933,0.000000,-375.934933
3771,200,178,-220.000000,-5.981867,351.562500,125.580633
3772,200,178,-220.000000,-6.028800,0.000000,-226.028800
3773,200,178,-220.000000,-6.075733,0.000000,-226.075733
3774,200,178,-220.000000,-6.122667,0.000000,-226.122667
3775,200,178,-220.000000,-6.169600,0.000000,-226.169600
3776,200,180,-200.000000,-6.212267,46.875000,-159.337267
3777,200,180,-200.000000,-6.254933,0.000000,-206.254933
3778,200,180,-200.000000,-6.297600,0.000000,-206.297600
3779,200,180,-200.000000,-6.340267,0.000000,-206.340267
3780,200,185,-150.000000,-6.372267,117.187500,-39.184767
3781,200,185,-150.000000,-6.404267,0.000000,-156.404267
3782,200,185,-150.000000,-6.436267,0.000000,-156.436267
3783,200,185,-150.000000,-6.468267,0.000000,-156.468267
3784,200,185,-150.000000,-6.500267,0.000000,-156.500267
3785,200,179,-210.000000,-6.545067,-140.625000,-357.170067
3786,200,179,-210.000000,-6.589867,0.000000,-216.589867
3787,200,179,-210.000000,-6.634667,0.000000,-216.634667
3788,200,179,-210.000000,-6.679467,0.000000,-216.679467
3789,200,179,-210.000000,-6.724267,0.000000,-216.724267
3790,200,192,-80.000000,-6.741333,304.687500,217.946167
3791,200,192,-80.000000,-6.758400,0.000000,-86.758400
3792,200,192,-80.000000,-6.775467,0.000000,-86.775467
3793,200,192,-80.000000,-6.792533,0.000000,-86.792533
3794,200,192,-80.000000,-6.809600,0.000000,-86.809600
3795,200,197,-30.000000,-6.816000,117.187500,80.371500
3796,200,197,-30.000000,-6.822400,0.000000,-36.822400
3797,200,197,-30.000000,-6.828800,0.000000,-36.828800
3798,200,197,-30.000000,-6.835200,0.000000,-36.835200
3799,200,197,-30.000000,-6.841600,0.000000,-36.841600
3800,200,208,80.000000,-6.824533,257.812500,330.987967
3801,200,208,80.000000,-6.807467,0.000000,73.192533
3802,200,208,80.000000,-6.790400,0.000000,73.209600
3803,200,208,80.000000,-6.773333,0.000000,73.226667
3804,200,208,80.000000,-6.756267,0.000000,73.243733
3805,200,193,-70.000000,-6.771200,-351.562500,-428.333700
3806,200,193,-70.000000,-6.786133,0.000000,-76.786133
3807,200,193,-70.000000,-6.801067,0.000000,-76.801067
3808,200,193,-70.000000,-6.816000,0.000000,-76.816000
3809,200,193,-70.000000,-6.830933,0.000000,-76.830933
3810,200,199,-10.000000,-6.833067,140.625000,123.791933
3811,200,199,-10.000000,-6.835200,0.000000,-16.835200
3812,200,199,-10.000000,-6.837333,0.000000,-16.837333
3813,200,199,-10.000000,-6.839467,0.000000,-16.839467
3814,200,205,50.000000,-6.828800,140.625000,183.796200
3815,200,205,50.000000,-6.818133,0.000000,43.181867
3816,200,205,50.000000,-6.807467,0.000000,43.192533
3817,200,205,50.000000,-6.796800,0.000000,43.203200
3818,200,205,50.000000,-6.786133,0.000000,43.213867
3819,200,226,260.000000,-6.730667,492.187500,745.456833
3820,200,226,260.000000,-6.675200,0.000000,253.324800
3821,200,226,260.000000,-6.619733,0.000000,253.380267
3822,200,226,260.000000,-6.564267,0.000000,253.435733
3823,200,226,260.000000,-6.508800,0.000000,253.491200
3824,200,209,90.000000,-6.489600,-398.437500,-314.927100
3825,200,209,90.000000,-6.470400,0.000000,83.529600
3826,200,209,90.000000,-6.451200,0.000000,83.548800
3827,200,209,90.000000,-6.432000,0.000000,83.568000
3828,200,209,90.000000,-6.412800,0.000000,83.587200
3829,200,223,230.000000,-6.363733,328.125000,551.761267
3830,200,223,230.000000,-6.314667,0.000000,223.685333
3831,200,223,230.000000,-6.265600,0.000000,223.734400
3832,200,223,230.000000,-6.216533,0.000000,223.783467
3833,200,223,230.000000,-6.167467,0.000000,223.832533
3834,200,204,40.000000,-6.158933,-445.312500,-411.471433
3835,200,204,40.000000,-6.150400,0.000000,33.849600
3836,200,204,40.000000,-6.141867,0.000000,33.858133
3837,200,204,40.000000,-6.133333,0.000000,33.866667
3838,200,204,40.000000,-6.124800,0.000000,33.875200
3839,200,206,60.000000,-6.112000,46.875000,100.763000
3840,200,206,60.000000,-6.099200,0.000000,53.900800
3841,200,206,60.000000,-6.086400,0.000000,53.913600
3842,200,206,60.000000,-6.073600,0.000000,53.926400
3843,200,206,60.000000,-6.060800,0.000000,53.939200
3844,200,222,220.000000,-6.013867,375.000000,588.986133
3845,200,222,220.000000,-5.966933,0.000000,214.033067
3846,200,222,220.000000,-5.920000,0.000000,214.080000
3847,200,222,220.000000,-5.873067,0.000000,214.126933
3848,200,222,220.000000,-5.826133,0.000000,214.173867
3849,200,212,120.000000,-5.800533,-234.375000,-120.175533
3850,200,212,120.000000,-5.774933,0.000000,114.225067
3851,200,212,120.000000,-5.749333,0.000000,114.250667
3852,200,212,120.000000,-5.723733,0.000000,114.276267
3853,200,208,80.000000,-5.706667,-93.750000,-19.456667
3854,200,208,80.000000,-5.689600,0.000000,74.310400
3855,200,208,80.000000,-5.672533,0.000000,74.327467
3856,200,208,80.000000,-5.655467,0.000000,74.344533
3857,200,208,80.000000,-5.638400,0.000000,74.361600
3858,200,204,40.000000,-5.629867,-93.750000,-59.379867
3859,200,204,40.000000,-5.621333,0.000000,34.378667
3860,200,204,40.000000,-5.612800,0.000000,34.387200
3861,200,204,40.000000,-5.604267,0.000000,34.395733
3862,200,204,40.000000,-5.595733,0.000000,34.404267
3863,200,203,30.000000,-5.589333,-23.437500,0.973167
3864,200,203,30.000000,-5.582933,0.000000,24.417067
3865,200,203,30.000000,-5.576533,0.000000,24.423467
3866,200,203,30.000000,-5.570133,0.000000,24.429867
3867,200,203,30.000000,-5.563733,0.000000,24.436267
3868,200,206,60.000000,-5.550933,70.312500,124.761567
3869,200,206,60.000000,-5.538133,0.000000,54.461867
3870,200,206,60.000000,-5.525333,0.000000,54.474667
3871,200,206,60.000000,-5.512533,0.000000,54.487467
3872,200,206,60.000000,-5.499733,0.000000,54.500267
3873,200,195,-50.000000,-5.510400,-257.812500,-313.322900
3874,200,195,-50.000000,-5.521067,0.000000,-55.521067
3875,200,195,-50.000000,-5.531733,0.000000,-55.531733
3876,200,195,-50.000000,-5.542400,0.000000,-55.542400
3877,200,195,-50.000000,-5.553067,0.000000,-55.553067
3878,200,199,-10.000000,-5.555200,93.750000,78.194800
3879,200,199,-10.000000,-5.557333,0.000000,-15.557333
3880,200,199,-10.000000,-5.559467,0.000000,-15.559467
3881,200,199,-10.000000,-5.561600,0.000000,-15.561600
3882,200,199,-10.000000,-5.563733,0.000000,-15.563733
3883,200,217,170.000000,-5.527467,421.875000,586.347533
3884,200,217,170.000000,-5.491200,0.000000,164.508800
3885,200,217,170.000000,-5.454933,0.000000,164.545067
3886,200,217,170.000000,-5.418667,0.000000,164.581333
3887,200,217,170.000000,-5.382400,0.000000,164.617600
3888,200,214,140.000000,-5.352533,-70.312500,64.334967
3889,200,214,140.000000,-5.322667,0.000000,134.677333
3890,200,214,140.000000,-5.292800,0.000000,134.707200
3891,200,214,140.000000,-5.262933,0.000000,134.737067
3892,200,207,70.000000,-5.248000,-164.062500,-99.310500
3893,200,207,70.000000,-5.233067,0.000000,64.766933
3894,200,207,70.000000,-5.218133,0.000000,64.781867
3895,200,207,70.000000,-5.203200,0.000000,64.796800
3896,200,207,70.000000,-5.188267,0.000000,64.811733
3897,200,212,120.000000,-5.162667,117.187500,232.024833
3898,200,212,120.000000,-5.137067,0.000000,114.862933
3899,200,212,120.000000,-5.111467,0.000000,114.888533
3900,200,212,120.000000,-5.085867,0.000000,114.914133
3901,200,212,120.000000,-5.060267,0.000000,114.939733
3902,200,223,230.000000,-5.011200,257.812500,482.801300
3903,200,223,230.000000,-4.962133,0.000000,225.037867
3904,200,223,230.000000,-4.913067,0.000000,225.086933
3905,200,223,230.000000,-4.864000,0.000000,225.136000
3906,200,223,230.000000,-4.814933,0.000000,225.185067
3907,200,231,310.000000,-4.748800,187.500000,492.751200
3908,200,231,310.000000,-4.682667,0.000000,305.317333
3909,200,231,310.000000,-4.616533,0.000000,305.383467
3910,200,231,310.000000,-4.550400,0.000000,305.449600
3911,200,231,310.000000,-4.484267,0.000000,305.515733
3912,200,219,190.000000,-4.443733,-281.250000,-95.693733
3913,200,219,190.000000,-4.403200,0.000000,185.596800
3914,200,219,190.000000,-4.362667,0.000000,185.637333
3915,200,219,190.000000,-4.322133,0.000000,185.677867
3916,200,219,190.000000,-4.281600,0.000000,185.718400
3917,200,216,160.000000,-4.247467,-70.312500,85.440033
3918,200,216,160.000000,-4.213333,0.000000,155.786667
3919,200,216,160.000000,-4.179200,0.000000,155.820800
3920,200,216,160.000000,-4.145067,0.000000,155.854933
3921,200,216,160.000000,-4.110933,0.000000,155.889067
3922,200,207,70.000000,-4.096000,-210.937500,-145.033500
3923,200,207,70.000000,-4.081067,0.000000,65.918933
3924,200,207,70.000000,-4.066133,0.000000,65.933867
3925,200,207,70.000000,-4.051200,0.000000,65.948800
3926,200,201,10.000000,-4.049067,-140.625000,-134.674067
3927,200,201,10.000000,-4.046933,0.000000,5.953067
3928,200,201,10.000000,-4.044800,0.000000,5.955200
3929,200,201,10.000000,-4.042667,0.000000,5.957333
3930,200,201,10.000000,-4.040533,0.000000,5.959467
3931,200,199,-10.000000,-4.042667,-46.875000,-60.917667
3932,200,199,-10.000000,-4.044800,0.000000,-14.044800
3933,200,199,-10.000000,-4.046933,0.000000,-14.046933
3934,200,199,-10.000000,-4.049067,0.000000,-14.049067
3935,200,199,-10.000000,-4.051200,0.000000,-14.051200
3936,200,204,40.000000,-4.042667,117.187500,153.144833
3937,200,204,40.000000,-4.034133,0.000000,35.965867
3938,200,204,40.000000,-4.025600,0.000000,35.974400
3939,200,204,40.000000,-4.017067,0.000000,35.982933
3940,200,204,40.000000,-4.008533,0.000000,35.991467
3941,200,193,-70.000000,-4.023467,-257.812500,-331.835967
3942,200,193,-70.000000,-4.038400,0.000000,-74.038400
3943,200,193,-70.000000,-4.053333,0.000000,-74.053333
3944,200,193,-70.000000,-4.068267,0.000000,-74.068267
3945,200,193,-70.000000,-4.083200,0.000000,-74.083200
3946,200,196,-40.000000,-4.091733,70.312500,26.220767
3947,200,196,-40.000000,-4.100267,0.000000,-44.100267
3948,200,196,-40.000000,-4.108800,0.000000,-44.108800
3949,200,196,-40.000000,-4.117333,0.000000,-44.117333
3950,200,196,-40.000000,-4.125867,0.000000,-44.125867
3951,200,197,-30.000000,-4.132267,23.437500,-10.694767
3952,200,197,-30.000000,-4.138667,0.000000,-34.138667
3953,200,197,-30.000000,-4.145067,0.000000,-34.145067
3954,200,197,-30.000000,-4.151467,0.000000,-34.151467
3955,200,197,-30.000000,-4.157867,0.000000,-34.157867
3956,200,215,150.000000,-4.125867,421.875000,567.749133
3957,200,215,150.000000,-4.093867,0.000000,145.906133
3958,200,215,150.000000,-4.061867,0.000000,145.938133
3959,200,215,150.000000,-4.029867,0.000000,145.970133
3960,200,215,150.000000,-3.997867,0.000000,146.002133
3961,200,209,90.000000,-3.978667,-140.625000,-54.603667
3962,200,209,90.000000,-3.959467,0.000000,86.040533
3963,200,209,90.000000,-3.940267,0.000000,86.059733
3964,200,209,90.000000,-3.921067,0.000000,86.078933
3965,200,216,160.000000,-3.886933,164.062500,320.175567
